Date,RSI_Slope
2004-06-18,-2.50885542644928
2004-06-21,-2.95645141236949
2004-06-22,-1.4306949754510576
2004-06-23,-0.14316575274948137
2004-06-24,1.4540964749610703
2004-06-25,0.812654658542887
2004-06-28,-2.8832259642805185
2004-06-29,-4.778366189664499
2004-06-30,-2.4266116831112203
2004-07-01,-1.1974541668807603
2004-07-02,0.9014157352257073
2004-07-06,-2.2564630862439423
2004-07-07,-4.3662688016057665
2004-07-08,-3.1606471222326906
2004-07-09,-3.2860504207932446
2004-07-12,-0.1587075002809833
2004-07-13,-0.07584856645597214
2004-07-14,-1.9660699991064945
2004-07-15,-3.7507980934343443
2004-07-16,-4.195191816364225
2004-07-19,-2.378779098080379
2004-07-20,1.155653192712225
2004-07-21,-0.1498580144501517
2004-07-22,0.16142119311334258
2004-07-23,-0.2736504165340435
2004-07-26,-0.1919930288305352
2004-07-27,2.961695193940027
2004-07-28,3.7037931886513635
2004-07-29,4.717231400959537
2004-07-30,3.487611036838544
2004-08-02,1.9529947825378102
2004-08-03,0.7620606414606883
2004-08-04,0.787337084090602
2004-08-05,-0.5870159700461045
2004-08-06,-2.9138434201018906
2004-08-09,-4.262293327954201
2004-08-10,-1.5168878763654838
2004-08-11,1.2359625947263966
2004-08-12,2.4138195495950416
2004-08-13,2.1156980370233813
2004-08-16,0.13098885081389752
2004-08-17,1.2942563597579473
2004-08-18,2.239082036217855
2004-08-19,1.6191678555413098
2004-08-20,1.0326856144908014
2004-08-23,0.8541081997304396
2004-08-24,0.5260962628872712
2004-08-25,3.4756470176762706
2004-08-26,6.7819670964618215
2004-08-27,7.656688905167721
2004-08-30,3.8846874699256384
2004-08-31,-0.13348683976907197
2004-09-01,0.3548780672561236
2004-09-02,3.2342036583055993
2004-09-03,3.687030152313145
2004-09-07,0.9881751589444747
2004-09-08,-3.588716052478722
2004-09-09,-3.284020290935013
2004-09-10,-1.3903782256362847
2004-09-13,-0.07678810173186577
2004-09-14,1.9778360614174262
2004-09-15,-1.21906798103944
2004-09-16,-2.3021956568252793
2004-09-17,-2.717173581261685
2004-09-20,-1.1248684113026002
2004-09-21,1.498283143443777
2004-09-22,-1.3941972109858924
2004-09-23,-5.258836020826382
2004-09-24,-6.059942046090206
2004-09-27,-6.46823585550561
2004-09-28,-2.2509109945630423
2004-09-29,0.6333897737137222
2004-09-30,0.16821764364436192
2004-10-01,2.776962002180941
2004-10-04,2.1019269743081637
2004-10-05,3.1320314707022847
2004-10-06,3.863766019779773
2004-10-07,0.2649927960011745
2004-10-08,-1.472398257858339
2004-10-11,-3.2463906704621
2004-10-12,-1.4043004089351543
2004-10-13,0.9584513343078321
2004-10-14,-0.17229640528783322
2004-10-15,0.15439580372961859
2004-10-18,-0.659383096670161
2004-10-19,-1.2884547353410278
2004-10-20,-1.2968575979604524
2004-10-21,-4.492936467477858
2004-10-22,-5.956229972895938
2004-10-25,-5.014753831269325
2004-10-26,-2.727450019021184
2004-10-27,3.308445969741786
2004-10-28,7.148440500458452
2004-10-29,7.067787473841787
2004-11-01,4.7016360934979
2004-11-02,2.733799074508198
2004-11-03,4.790954080373268
2004-11-04,6.596469275084104
2004-11-05,6.007938939483157
2004-11-08,5.259716945938623
2004-11-09,2.955152893859807
2004-11-10,1.879604696632123
2004-11-11,3.46627309852543
2004-11-12,3.4205542745262036
2004-11-15,3.6722021479563454
2004-11-16,0.3394079770564588
2004-11-17,-3.296241824200688
2004-11-18,-3.4419967134579865
2004-11-19,-4.544389910517674
2004-11-22,-3.183248720924698
2004-11-23,-3.9794045609634936
2004-11-24,-4.311571315986268
2004-11-26,-3.0376744976388568
2004-11-29,-3.687768937397962
2004-11-30,-3.1355741492205795
2004-12-01,-0.24909311043837903
2004-12-02,0.22908911335040047
2004-12-03,-0.5931914809074961
2004-12-06,-1.5051443207579809
2004-12-07,-3.511482657467157
2004-12-08,-2.3327384787362426
2004-12-09,-0.6575092109530232
2004-12-10,1.924910068335025
2004-12-13,3.9545497491182164
2004-12-14,4.422065599938281
2004-12-15,2.9145562894326313
2004-12-16,0.23923794821381394
2004-12-17,-1.378949134157233
2004-12-20,-1.3233864292268216
2004-12-21,-1.1767486116286343
2004-12-22,-0.03879768706078721
2004-12-23,0.5967257290435157
2004-12-27,-0.5401775154638309
2004-12-28,2.670742528858233
2004-12-29,3.185565665434618
2004-12-30,2.763571085233121
2004-12-31,1.518463102000645
2005-01-03,-4.799208832585168
2005-01-04,-8.534348985495773
2005-01-05,-10.19413015587688
2005-01-06,-7.874256215600034
2005-01-07,-1.738548836045139
2005-01-10,2.5210624723793402
2005-01-11,0.3992397790792396
2005-01-12,-2.2962751089006335
2005-01-13,-4.415207930691732
2005-01-14,-2.4190929808601283
2005-01-18,1.6278766185535625
2005-01-19,1.2690160010417522
2005-01-20,0.3050797295515473
2005-01-21,-2.3015007419666254
2005-01-24,-2.1471893422139146
2005-01-25,0.9473599983527337
2005-01-26,3.7040489485378125
2005-01-27,4.002279157698894
2005-01-28,2.4917882974480365
2005-01-31,0.9307205581157547
2005-02-01,1.9811929993400654
2005-02-02,3.1998686041783007
2005-02-03,3.756690339043429
2005-02-04,3.1967904151502107
2005-02-07,0.6798584042318325
2005-02-08,1.4031746022602143
2005-02-09,1.001799087804608
2005-02-10,2.8057838825937647
2005-02-11,5.504833194689335
2005-02-14,4.362795417563663
2005-02-15,3.375254801616332
2005-02-16,0.8146658207725239
2005-02-17,-1.6467824142728575
2005-02-18,-2.7630340429532794
2005-02-22,-6.653158067983722
2005-02-23,-7.464890669988614
2005-02-24,-4.197205059647383
2005-02-25,-1.0395448386141284
2005-02-28,1.508155432548788
2005-03-01,0.6250877297553643
2005-03-02,0.7902459540905448
2005-03-03,1.5570143349166345
2005-03-04,2.103659723263006
2005-03-07,1.2373222487783786
2005-03-08,-0.774763710337647
2005-03-09,-2.3752428853418244
2005-03-10,-2.2504360241062584
2005-03-11,-2.3292299907925433
2005-03-14,1.509466494247648
2005-03-15,1.8186625447428655
2005-03-16,-1.7275822554659492
2005-03-17,-4.152898626335202
2005-03-18,-5.778771962326793
2005-03-21,-4.361342154577092
2005-03-22,-3.4648244457777033
2005-03-23,-3.0052385214509516
2005-03-24,-4.94021741469431
2005-03-28,-3.9662404658521626
2005-03-29,-3.2973779402714145
2005-03-30,1.1837363329238444
2005-03-31,4.69792441887544
2005-04-01,4.716086385831562
2005-04-04,2.571070808971054
2005-04-05,0.5821243008903849
2005-04-06,3.2982646370328483
2005-04-07,4.93236856704553
2005-04-08,3.8850144468189676
2005-04-11,1.5648021976736588
2005-04-12,2.5363047997113037
2005-04-13,1.6212934436450013
2005-04-14,0.2584173245955121
2005-04-15,-4.082559741127734
2005-04-18,-5.495845729347152
2005-04-19,-3.487136291465882
2005-04-20,-2.9165551902659512
2005-04-21,0.8161365167740535
2005-04-22,0.9846431386377184
2005-04-25,2.565790212357218
2005-04-26,1.4546886327154824
2005-04-27,-1.6076016531002866
2005-04-28,-1.3014414990270824
2005-04-29,-0.31212347128558665
2005-05-02,1.0735664098715076
2005-05-03,2.0620288285494985
2005-05-04,3.841770065691285
2005-05-05,5.043172863855117
2005-05-06,5.115890568831382
2005-05-09,3.3668234925244054
2005-05-10,1.2097320201438722
2005-05-11,-1.117708292372687
2005-05-12,-1.8165444637668486
2005-05-13,-3.560096820258902
2005-05-16,-1.894956446268256
2005-05-17,0.8249858780994729
2005-05-18,4.2636152850545574
2005-05-19,5.2628119401766975
2005-05-20,2.282207873705893
2005-05-23,1.0357976826928827
2005-05-24,-1.829870290738218
2005-05-25,-1.7076210814133426
2005-05-26,-0.6212846848565633
2005-05-27,-0.6304764200447828
2005-05-31,1.0495543149943038
2005-06-01,1.6111215460277657
2005-06-02,3.406977282784737
2005-06-03,4.085600723778362
2005-06-06,2.144869309273608
2005-06-07,-0.449029352108488
2005-06-08,-4.628918919974838
2005-06-09,-4.656099891911918
2005-06-10,-3.72367456529542
2005-06-13,-2.371954819359452
2005-06-14,-0.20027153217954777
2005-06-15,1.18592546325687
2005-06-16,1.6874492911888
2005-06-17,2.146064949420456
2005-06-20,2.9858878486380362
2005-06-21,0.7286744821222769
2005-06-22,-0.48384125646354054
2005-06-23,-3.1981754729835745
2005-06-24,-6.328322287734944
2005-06-27,-5.221783261543613
2005-06-28,-2.154320354344264
2005-06-29,-0.08037371273868672
2005-06-30,0.5303178538365118
2005-07-01,-0.8313350200607147
2005-07-05,-1.2957407111974122
2005-07-06,-0.6538322015565442
2005-07-07,-0.8260158671275868
2005-07-08,-0.48908761890008423
2005-07-11,0.6346920982836537
2005-07-12,3.2979470686680834
2005-07-13,3.315761223122404
2005-07-14,3.8236693237993715
2005-07-15,5.266167001857556
2005-07-18,4.508353027688795
2005-07-19,2.717515794827466
2005-07-20,0.5127975279658955
2005-07-21,-0.17135078694886943
2005-07-22,1.2080209894063785
2005-07-25,-0.3238075617526846
2005-07-26,0.10025634036264251
2005-07-27,1.0317316560882632
2005-07-28,1.1311981675715856
2005-07-29,-1.0416906293211796
2005-08-01,-4.475757255114067
2005-08-02,-3.689199431327915
2005-08-03,-1.7686696147768821
2005-08-04,-0.7994787156307965
2005-08-05,-2.071622991398344
2005-08-08,-4.285534260303276
2005-08-09,-3.7072146722684387
2005-08-10,-1.2053613538327754
2005-08-11,0.4125384676343373
2005-08-12,1.407283370332541
2005-08-15,0.7206864813407947
2005-08-16,-2.2256923962520125
2005-08-17,-4.198962139528673
2005-08-18,-3.5738752526678548
2005-08-19,-2.3277831982877433
2005-08-22,-0.8834541326137505
2005-08-23,-1.5508048360910571
2005-08-24,-2.462478748623886
2005-08-25,-0.332854194993908
2005-08-26,1.327953061738458
2005-08-29,1.4309075679323442
2005-08-30,0.36058610168430794
2005-08-31,-0.37804832711516384
2005-09-01,1.4867975956259585
2005-09-02,1.2535805920825007
2005-09-06,4.880943338769913
2005-09-07,6.130247856510623
2005-09-08,5.158864252287739
2005-09-09,4.647653316694507
2005-09-12,0.40934211285144856
2005-09-13,-0.3963513141097963
2005-09-14,-0.0915381927403928
2005-09-15,-0.7570604367733424
2005-09-16,1.7769479230746534
2005-09-19,1.5593416166825464
2005-09-20,-0.46493697359827807
2005-09-21,-4.188478511451714
2005-09-22,-6.250253503111412
2005-09-23,-3.5958274538226878
2005-09-26,-3.379920252819524
2005-09-27,-2.532378802334944
2005-09-28,-2.672299627300353
2005-09-29,-1.5429241661392894
2005-09-30,1.1547874087879257
2005-10-03,2.388434944805695
2005-10-04,0.9829490611431049
2005-10-05,-1.6551670578311517
2005-10-06,-5.328440792167434
2005-10-07,-5.515524366228008
2005-10-10,-2.885345087280568
2005-10-11,0.6105035360891379
2005-10-12,0.914997466916823
2005-10-13,-1.265700401219003
2005-10-14,-0.02128581933028073
2005-10-17,1.4320121273439028
2005-10-18,2.2102456648248934
2005-10-19,1.9800923224917328
2005-10-20,-0.7125323477721395
2005-10-21,-1.0091894231320653
2005-10-24,2.40868997763876
2005-10-25,4.537797655877473
2005-10-26,6.099061828276248
2005-10-27,3.039011559045208
2005-10-28,1.2829402841076147
2005-10-31,1.9939668672877802
2005-11-01,3.3416992116644475
2005-11-02,4.460860529178664
2005-11-03,1.9725711020495185
2005-11-04,0.786856966805734
2005-11-07,1.3539344211844615
2005-11-08,-0.079721685989594
2005-11-09,1.8142242286002372
2005-11-10,2.93858771852386
2005-11-11,1.6816578248796497
2005-11-14,1.831322765860071
2005-11-15,-0.4485413578710933
2005-11-16,2.001289572721629
2005-11-17,3.563322413895193
2005-11-18,2.8359658899494975
2005-11-21,2.7888889222212985
2005-11-22,1.0327667161200595
2005-11-23,1.371592250536817
2005-11-25,0.9845965605784444
2005-11-28,-2.630320418757792
2005-11-29,-2.7228821936910084
2005-11-30,-3.9911292677566723
2005-12-01,-3.3595888437571135
2005-12-02,-1.4008414059791123
2005-12-05,-1.8888587029873491
2005-12-06,0.42803286646145583
2005-12-07,-0.5662422806500302
2005-12-08,-2.1579480631393437
2005-12-09,-3.2277321955610727
2005-12-12,-4.402248005077686
2005-12-13,-2.7332185748510405
2005-12-14,-1.0669189283554055
2005-12-15,-1.0718549143751837
2005-12-16,0.5526298533677981
2005-12-19,-0.2667197811478168
2005-12-20,0.6657290987628294
2005-12-21,-0.7950700410120064
2005-12-22,-1.4957893751778273
2005-12-23,0.38502991874993386
2005-12-27,-2.0951944318575833
2005-12-28,-0.34041416589143836
2005-12-29,-1.4414009998415005
2005-12-30,-2.752237204443885
2006-01-03,1.2749687186583678
2006-01-04,1.3159240767038718
2006-01-05,1.716315633034659
2006-01-06,3.1922249268990877
2006-01-09,2.1746851152527733
2006-01-10,4.454266704519649
2006-01-11,5.27717372583468
2006-01-12,1.7556058337522267
2006-01-13,-0.9321447134552394
2006-01-17,-3.196397180561381
2006-01-18,-2.080917892243457
2006-01-19,0.6649405879715297
2006-01-20,-0.9160702313564081
2006-01-23,-1.0977467211040413
2006-01-24,-3.806581902911578
2006-01-25,-4.814414299410219
2006-01-26,-2.022997313611064
2006-01-27,-1.6602515583286817
2006-01-30,0.10445310384390681
2006-01-31,-0.2918880615854093
2006-02-01,-1.8479911035423173
2006-02-02,-1.8921444189428287
2006-02-03,-2.218638245761725
2006-02-06,-1.4591012816339117
2006-02-07,-1.2057952240332555
2006-02-08,-0.19502644799046182
2006-02-09,2.8083176007297723
2006-02-10,3.72972336750546
2006-02-13,3.08277434909755
2006-02-14,2.731496328429801
2006-02-15,0.8212985425840295
2006-02-16,0.8640976563575102
2006-02-17,0.46766830546400584
2006-02-21,-1.096422762112146
2006-02-22,0.22202883430126477
2006-02-23,1.7416583952737903
2006-02-24,3.724194403283603
2006-02-27,4.1252595073421565
2006-02-28,2.630658297007561
2006-03-01,0.8979015886418467
2006-03-02,-0.4777259898954611
2006-03-03,-1.1126270782850796
2006-03-06,-1.5640058725858461
2006-03-07,-3.5064998303013795
2006-03-08,-4.277403101556728
2006-03-09,-5.60754896536062
2006-03-10,-3.5866246765342433
2006-03-13,-0.16277149181253137
2006-03-14,1.97195583965917
2006-03-15,4.692978166366399
2006-03-16,3.3577405952377264
2006-03-17,2.0594634610647904
2006-03-20,2.6991967029506814
2006-03-21,-0.14635284560710246
2006-03-22,-0.08039502828736858
2006-03-23,-0.3144601775786384
2006-03-24,0.7273852002836585
2006-03-27,3.6864718258708096
2006-03-28,0.8731937487682778
2006-03-29,1.340066919887422
2006-03-30,-0.7994117227087258
2006-03-31,-1.9905053661451213
2006-04-03,-3.2353162991089364
2006-04-04,-4.8877382181368585
2006-04-05,-2.3090530917628764
2006-04-06,-0.8005724790073352
2006-04-07,-1.3322715161389276
2006-04-10,-1.5688843463179318
2006-04-11,-3.5077703209201996
2006-04-12,-2.711438069030919
2006-04-13,-1.5610085098970758
2006-04-17,-1.7780347265469432
2006-04-18,3.8583215892421516
2006-04-19,4.41603994336896
2006-04-20,4.752875438577399
2006-04-21,4.192912024845633
2006-04-24,0.4245662229549339
2006-04-25,-1.4097997317027549
2006-04-26,-3.539010918179567
2006-04-27,-3.128142979037074
2006-04-28,1.3990769091320425
2006-05-01,3.459583423268736
2006-05-02,5.54916409033457
2006-05-03,3.700853680188634
2006-05-04,1.6582916603582618
2006-05-05,3.2644458966537373
2006-05-08,-0.23523856871210855
2006-05-09,-0.5339551268339208
2006-05-10,-2.52376471310799
2006-05-11,-6.181197541073889
2006-05-12,-6.484873353044127
2006-05-15,-5.411619965266471
2006-05-16,-3.626999247038895
2006-05-17,-3.099772910425334
2006-05-18,-4.184122085861234
2006-05-19,-4.192791748824278
2006-05-22,-3.1095798218731305
2006-05-23,-1.1600087784798163
2006-05-24,-1.3663711550787951
2006-05-25,-1.63771791537219
2006-05-26,0.8884666373558887
2006-05-30,0.5944622673068608
2006-05-31,1.5043695308046652
2006-06-01,3.7181826990783193
2006-06-02,5.552785530564425
2006-06-05,4.776011427664365
2006-06-06,1.5529342686572258
2006-06-07,-0.5104825283378887
2006-06-08,0.37733538364302394
2006-06-09,1.6314540026257718
2006-06-12,0.02554649824986939
2006-06-13,-2.0652479916469737
2006-06-14,-2.267221090749441
2006-06-15,0.1089966732733231
2006-06-16,0.7222817311851486
2006-06-19,1.1122143419371475
2006-06-20,-0.36610501487820885
2006-06-21,-1.6458623733314157
2006-06-22,-1.8406414765749703
2006-06-23,-0.8995807499984139
2006-06-26,1.4498108872174769
2006-06-27,2.1205833190790346
2006-06-28,2.3842155972169983
2006-06-29,3.28292042077697
2006-06-30,4.895352994281344
2006-07-03,7.3169631867112574
2006-07-05,5.408170162690062
2006-07-06,0.5195269900276515
2006-07-07,-2.5450310694597627
2006-07-10,-2.625365048111546
2006-07-11,0.3470626801084642
2006-07-12,-0.1705364229550611
2006-07-13,-2.464854021668795
2006-07-14,-4.797316644795704
2006-07-17,-4.819845132010387
2006-07-18,-1.2934237258249413
2006-07-19,1.5655486500621791
2006-07-20,-0.22197196487964066
2006-07-21,-2.1024332666210044
2006-07-24,-3.0164902780496394
2006-07-25,-0.906672499826123
2006-07-26,2.802988161276232
2006-07-27,2.812258590185911
2006-07-28,2.239490377796469
2006-07-31,1.0877321240783893
2006-08-01,1.6528156433815546
2006-08-02,3.2610542244761995
2006-08-03,4.416570310378868
2006-08-04,5.125454672734676
2006-08-07,2.9453962296115934
2006-08-08,-2.014287712022973
2006-08-09,-3.3970583157152996
2006-08-10,-1.1230790479407802
2006-08-11,-1.4131245357626392
2006-08-14,-1.878611772575203
2006-08-15,-1.6753744756989655
2006-08-16,0.698934788648947
2006-08-17,3.6614457142249415
2006-08-18,3.683782064220477
2006-08-21,1.2431630608310287
2006-08-22,-0.19237683468324607
2006-08-23,-0.974792973373387
2006-08-24,-2.019786851945464
2006-08-25,-1.2806670152261952
2006-08-28,1.4608914218292803
2006-08-29,4.519814043908239
2006-08-30,4.132836258960563
2006-08-31,3.6826465516538933
2006-09-01,2.4123271915031865
2006-09-05,0.35971892258133953
2006-09-06,-4.543384395781568
2006-09-07,-9.117169344475476
2006-09-08,-9.599696893486449
2006-09-11,-5.4637886355677425
2006-09-12,1.656823969620428
2006-09-13,5.5219779590855795
2006-09-14,5.207627145649655
2006-09-15,3.6482725725630654
2006-09-18,0.8874606379640668
2006-09-19,-1.6229746176311608
2006-09-20,-1.0078181325629403
2006-09-21,-1.8174024317309354
2006-09-22,-2.5838869807810143
2006-09-25,-1.5715236164430935
2006-09-26,1.626940306202058
2006-09-27,5.906498801801306
2006-09-28,7.160189336313803
2006-09-29,3.8908203520292517
2006-10-02,-2.088003668312942
2006-10-03,-4.57787469269434
2006-10-04,-2.3797084335513747
2006-10-05,0.22353003064375088
2006-10-06,1.6788517135117687
2006-10-09,1.3719885130804486
2006-10-10,-0.47326297960493663
2006-10-11,0.5233198370735181
2006-10-12,2.804941247650872
2006-10-13,2.522618613767965
2006-10-16,1.8093053199416618
2006-10-17,-1.0907971258722555
2006-10-18,-2.9592573484632343
2006-10-19,-1.4830022267936998
2006-10-20,1.1782358614843431
2006-10-23,3.287443923388692
2006-10-24,1.993092153157727
2006-10-25,0.1945848590810286
2006-10-26,0.41829828978545014
2006-10-27,-1.5445974685998238
2006-10-30,-2.194264386294806
2006-10-31,-2.4333299679047955
2006-11-01,-5.818303315785826
2006-11-02,-5.147127860383556
2006-11-03,-6.774931901406319
2006-11-06,-3.05232105029805
2006-11-07,2.703095190540001
2006-11-08,4.085216263403197
2006-11-09,2.3211404001805938
2006-11-10,-2.4229374598088707
2006-11-13,-2.6181354363877527
2006-11-14,-1.4342785065438335
2006-11-15,0.15373209642980967
2006-11-16,2.9135367080513905
2006-11-17,3.57342159995766
2006-11-20,3.2177303432375917
2006-11-21,4.93897448726809
2006-11-22,4.098619831241597
2006-11-24,3.741433767654296
2006-11-27,-3.1482138738577166
2006-11-28,-8.40970387841767
2006-11-29,-7.176738267566728
2006-11-30,-1.9807985226262688
2006-12-01,3.107405879109851
2006-12-04,2.6382658229036844
2006-12-05,0.9027962046014238
2006-12-06,-0.7353647705974169
2006-12-07,-1.677358687763639
2006-12-08,-2.827829700449639
2006-12-11,-1.7378063240358281
2006-12-12,-0.7679252196313094
2006-12-13,-0.07197897757967411
2006-12-14,1.388024578756211
2006-12-15,5.712131617359353
2006-12-18,6.739383781721722
2006-12-19,4.52690123073352
2006-12-20,-0.1240532326539622
2006-12-21,-3.6182691828024773
2006-12-22,-5.202329643082698
2006-12-26,-5.611626740721646
2006-12-27,-3.151748056307514
2006-12-28,0.22288314740322548
2006-12-29,2.1764393924025023
2007-01-03,-0.22710272360922945
2007-01-04,-2.153206278591941
2007-01-05,-3.347979032177323
2007-01-08,-3.7556087573029298
2007-01-09,-4.427999172179056
2007-01-10,-3.2287611757010213
2007-01-11,0.5892345579602072
2007-01-12,4.037965375501596
2007-01-16,5.494238743003545
2007-01-17,5.591663958245827
2007-01-18,2.9506094214146668
2007-01-19,-0.5288754686020447
2007-01-22,-3.568184855855291
2007-01-23,-2.492113737642539
2007-01-24,2.342583433964369
2007-01-25,1.8741541691696613
2007-01-26,1.4702067713111882
2007-01-29,-1.488635103570426
2007-01-30,-1.1794339386336468
2007-01-31,2.1690523292494803
2007-02-01,1.6673261539090605
2007-02-02,1.3038364695633526
2007-02-05,-0.505758731050733
2007-02-06,-0.9155169483925513
2007-02-07,0.38189686772087517
2007-02-08,0.7081344671509022
2007-02-09,0.16057382319380908
2007-02-12,-1.938822259105119
2007-02-13,-3.2013882843946426
2007-02-14,1.2816534613797417
2007-02-15,4.5820683377176294
2007-02-16,6.152537437148154
2007-02-20,4.165687294800732
2007-02-21,-1.2482923288055887
2007-02-22,-3.638282640877398
2007-02-23,-5.556528561804656
2007-02-26,-5.347658389366167
2007-02-27,-8.377696803903815
2007-02-28,-8.139514883553082
2007-03-01,-6.440479937798014
2007-03-02,-4.267299621285464
2007-03-05,-0.265788807247715
2007-03-06,-0.009016658697179025
2007-03-07,-0.4284086807906917
2007-03-08,0.345454609415674
2007-03-09,0.7547992611590175
2007-03-12,0.275981996005153
2007-03-13,0.06562219987414296
2007-03-14,-0.5875176367737069
2007-03-15,0.2767698619655889
2007-03-16,0.9659757600196642
2007-03-19,5.154150127458917
2007-03-20,5.930173653330991
2007-03-21,7.0714196504311815
2007-03-22,7.430288001904852
2007-03-23,5.69343351479959
2007-03-26,4.532056329656896
2007-03-27,1.2445795265638169
2007-03-28,-2.671996272664336
2007-03-29,-4.106470003863222
2007-03-30,-3.1311636316435214
2007-04-02,1.5588827337836486
2007-04-03,5.052600342025077
2007-04-04,4.871045961703501
2007-04-05,4.461479702058571
2007-04-09,0.6900826312601155
2007-04-10,-0.0963176880562756
2007-04-11,-4.564899888226312
2007-04-12,-6.031509536940556
2007-04-13,-4.197526560939637
2007-04-16,-0.5291818064230277
2007-04-17,5.035009384542086
2007-04-18,6.740633035141357
2007-04-19,6.3213284385884965
2007-04-20,4.9249737479533024
2007-04-23,1.8584129399193714
2007-04-24,-1.239632610698665
2007-04-25,-0.8044155885468414
2007-04-26,-1.3754804855209715
2007-04-27,-0.4937379372069501
2007-04-30,-2.300099176127897
2007-05-01,-1.9716740974393248
2007-05-02,-0.5734934381599331
2007-05-03,0.6721311953130737
2007-05-04,1.2538680312879764
2007-05-07,-0.9276126385210702
2007-05-08,-1.3665738432983716
2007-05-09,-0.6183153450583561
2007-05-10,-4.0199009608443745
2007-05-11,-4.340626192251896
2007-05-14,-3.665412730297574
2007-05-15,-3.8605770302851017
2007-05-16,0.23872377404494075
2007-05-17,-0.8270902795693473
2007-05-18,2.4260789161701406
2007-05-21,4.393943881134871
2007-05-22,2.256520963273099
2007-05-23,0.05476723056331281
2007-05-24,-4.72166423814422
2007-05-25,-4.872807126346409
2007-05-29,-3.0270983845007677
2007-05-30,-0.31928603881198686
2007-05-31,4.82401097162215
2007-06-01,5.0073812261367605
2007-06-04,4.6903650953710185
2007-06-05,1.9344587665893629
2007-06-06,-4.326805803655439
2007-06-07,-8.029665413386235
2007-06-08,-8.659291300216347
2007-06-11,-5.72909191978016
2007-06-12,-2.4224785687455643
2007-06-13,1.0575385172368954
2007-06-14,2.8366832774091075
2007-06-15,4.2730870884104535
2007-06-18,4.0665547966472735
2007-06-19,0.5910321158019152
2007-06-20,-2.6503296377535612
2007-06-21,-3.0406661130157917
2007-06-22,-3.497613428006573
2007-06-25,-2.6218957104168887
2007-06-26,-0.87649221475507
2007-06-27,2.189454586911118
2007-06-28,3.3764842885828346
2007-06-29,2.1470446812935884
2007-07-02,2.695441652675509
2007-07-03,0.7698535046534055
2007-07-05,0.9479703006167164
2007-07-06,-0.6751891087593521
2007-07-09,-2.3725718467557613
2007-07-10,-2.6965578503047882
2007-07-11,-0.5110498329206813
2007-07-12,2.347268036138151
2007-07-13,5.985583157390799
2007-07-16,8.108989021570357
2007-07-17,5.776324661638078
2007-07-18,2.436446296659338
2007-07-19,-0.06773645258589199
2007-07-20,-2.2616941193452194
2007-07-23,-3.8263991392414023
2007-07-24,-6.102804207780045
2007-07-25,-6.578715529651664
2007-07-26,-6.380785548482375
2007-07-27,-6.454218671701074
2007-07-30,-2.501146871397715
2007-07-31,-2.2533950367026203
2007-08-01,-1.4454645560035957
2007-08-02,-1.8495189507302756
2007-08-03,-3.9051396483312333
2007-08-06,-0.3580486741911699
2007-08-07,2.428680336256699
2007-08-08,3.6759004175246477
2007-08-09,3.2007017353587828
2007-08-10,0.1767814370120931
2007-08-13,-0.055669896107225725
2007-08-14,-1.0035734977839952
